0,1,2
0.10660092396925963,-0.10721876318142015,0.2738418703704623
0.19405336598476597,-0.06209028004175077,0.041645488758407095
-0.019886462386208503,-0.17502518244833604,0.25346651910958223
0.10683905155617072,0.0762555425801385,0.338906704761445
0.0011229720518512228,0.0016753769552174669,0.3959942867456244
-0.07652063321096633,-0.114124230079988,-0.05084738415202211
-0.09038685529767075,-0.034533646120210884,0.09861647239747154
0.11267294570465326,-0.1259142491019835,0.14113340465741672
0.1670203167154143,0.12314432295355464,0.023632153617250434
-0.028491764968963836,-0.105640100677895,0.26621269517566143
-0.19931277745869658,-0.025923060931360493,0.3034415560281838
0.06946697910065724,-0.013292317249992835,0.274809135926511
-0.07188154754572788,0.1261273688895812,0.26172784977806923
0.04859137267260576,0.2015000634281206,0.2823110501170242
0.07546982837934019,0.16527452294763303,0.2838098603327984
-0.03626505485254452,-0.08155078431453218,0.16374572382783795
-0.07547994934307925,0.21282757273856728,0.13978449796393003
0.05565804262684883,0.008728072805517698,0.27798723792047103
-0.14222524482471446,0.06481515606739216,0.3182659440319695
-0.04272439764866213,0.16122117298838068,0.0002916277559381619
-0.14595993269658825,-0.12363875121434449,0.2411387992013676
0.12659191492414754,0.1520362870159894,-0.06360889295651752
0.033184112543456816,-0.12237354320642001,0.3321305059270755
-0.08982597948494032,0.10014691883653415,0.3015270025733343
0.23564589996787894,-0.06674684045834683,0.18311466090615316
0.061704709316501995,-0.2746244583549079,0.10610886602789113
0.028422599563386466,0.08686950787496436,0.20189285427342848
-0.04039455802885862,-0.0036224580697005486,0.2787176577313546
-0.13292346085803738,-0.08721229173959813,0.21762916433630664
0.09659329187491295,0.029020076983710973,0.06709511959908562
-0.02944819188304853,-0.023606081524562096,0.3068722325160908
0.03704546357072207,0.0679142646529579,0.13514012025672317
-0.03431791258432687,-0.014863903781393899,-0.00666356901046089
-0.23035085151209034,0.07663291778073246,0.2553456910785804
0.04573045142231967,-0.010031455881423589,0.2921057525807409
-0.03873610829772903,0.10078982957551118,0.3184397945924649
0.04736393899714583,-0.1325669043486184,-0.0020292190383866537
0.0876740898321548,0.061760127881616875,0.005586079170559921
0.06374219937266709,0.14537344227622273,0.23426238451741122
0.06486216044302812,-0.025608880543617176,0.1250182048803834
-0.011519261298838075,-0.011098311563813724,0.32543611199477385
-0.18149462933878918,0.005501763517862459,0.26002917917495455
0.008940189064821809,0.0019623386290079058,0.36252758828343895
0.15087356119558823,-0.09665343098582374,0.24226756203719915
-0.007496116849590844,0.135744481872856,0.11153939359670455
0.07678363126709872,0.1253388987881791,0.012216309497216332
-0.060926912473066926,0.14917785643489945,0.012507208085053595
-0.18124930188918564,-0.022975808416598215,-0.05680817944694953
0.2326307114041029,0.07030491540517937,0.26289316162608883
0.03065861760131714,0.07067049438633824,0.08788383729537144
0.13289577052495816,-0.02571086765574703,0.1237562619787193
-0.014618060015811578,0.09179887020733296,0.08539652622596386
-0.26250582066840805,0.10489058149415068,0.07973431866669864
-0.025060115273472808,0.01948219916452358,0.3204533279529062
0.040962176435260275,0.028942761310173096,0.3276180642403021
-0.043425920933034226,0.023211899596937573,-0.00047945869299670374
0.13198963190972884,0.08201990112794053,0.2993416657050001
0.02569472795392653,0.07277688887946074,0.0955612983010027
-0.14038397256542573,-0.041002814297882544,0.03075652795702781
0.04819237812627537,-0.09409953465448373,0.27943821506107375
-0.17490614815654515,0.147160395207396,0.2859585820543556
-0.02969728338643563,0.22006092041465325,0.04472528297705755
-0.0979601139913222,0.18158603806856383,0.10856681546259161
-0.07540552883135364,0.09503175271454764,0.30295820096277104
0.019945282533214544,-0.10132095307463297,0.10405377945935541
-0.07835561096510957,-0.02153946656605272,0.27003468630536365
0.07698476895827389,0.09416667588302148,0.22005655639211336
-0.0734999582898556,0.2160170051391486,0.2615775005019962
0.025918180145131853,0.013113934236290868,0.3909912133210506
-0.12729868864792654,0.010512160333455308,-0.0061168387087911225
-0.014040661162898203,0.09980191490145833,0.2881801120925869
0.03329260273642694,0.09971878285068553,0.1415714842171867
-0.03150268730497796,-0.001093467245825873,0.38594883077804965
-0.044561900223519545,0.10216281357694396,0.25075640480075045
0.029299398950224893,0.10542617138052399,-0.10030823305754907
-0.031023645053092887,-0.23383688962708257,0.2542466668187519
0.02432800278782818,-0.18094877582317168,-0.0214721735567876
0.17103178033017458,0.08585580040158512,0.26665121829955474
-0.06488862412948615,0.07999461917426226,0.3263875255293781
-0.15804514769699604,-0.14087674124353167,0.26645442193790564
-0.12549791475445318,0.1458160444974214,0.11386978940130446
0.11430168396641639,0.11188295700333716,0.2506964666835045
-0.009210005691736117,0.01653129130065131,0.3596451224249363
-0.19044740152677872,-0.0803737429435083,0.2205838678905516
0.006794488991200099,-0.016856187230500523,-0.07294101041236895
-0.01240408458568221,0.024275215437762815,0.34269807673809616
-0.000997187310913334,-0.0077395117607418065,0.35235262672276313
-0.11267024100379329,-0.1320163967070122,0.04207533762928843
-0.168799016183714,0.14469569240891994,0.139525248079103
-0.24300793367110535,0.04286034504405289,0.1706349545969272
-0.05022186022804145,-0.046921093600235005,0.2952427261036713
0.009844087384246025,0.04186568886914609,0.3091759668781448
-0.0015588031829822005,0.022968087719779817,0.3673944717901114
0.22345680414854016,0.09055377691717334,0.2568247928654822
-0.01909166785874739,0.1440791488751832,0.006657252692532034
0.10104347691484045,-0.003941017780730381,0.2742749050268718
0.08746466293185225,0.012578633160614678,0.369584699319309
0.07478076630668784,-0.036610826545203756,0.31751766440822937
-0.061394965323571984,-0.00988981841666995,0.042759419611990465
0.1725154275994746,0.1389088992956912,0.008383277924093935
-0.06888192071295805,-0.01378211237116018,-0.08822886379766991
-0.03723049032675037,-0.042991791170770226,0.02165621180073829
0.011125599426690266,-0.025997870082328872,0.2682903856971885
-0.11692979731868587,-0.0063029035150073244,0.04455283143575525
-0.1956269251637915,0.12838593693875466,0.1190989054305947
9.02280669508751e-05,0.020287692741180238,-0.027514667126219083
-0.024420564819385267,0.015415466265555212,0.30892697657522533
-0.007359200798188928,0.2109077289140994,0.19384089067872756
0.0005380239179328616,0.004014872851457758,0.38167085862471195
0.20868024282360642,0.10961889791048438,0.07520535602098215
0.004365404637358438,-0.017113039403442845,0.2975548472262154
0.0810640024833385,0.1299295834560199,0.28193235056916655
-0.20017435244372567,0.0946597942095096,0.27617129470860613
-0.005715032215357789,0.014947927070784475,0.34676045931308974
-0.1546410640118419,-0.17189920424605276,0.274092411040872
0.1664216791392386,-0.17399333967838354,0.18693597287459246
0.04687925398131272,-0.1337019510189797,-0.04171297600862045
-0.0053269203438604164,-0.012650730705241666,0.38945468106670944
-0.05873154166527802,0.047017096858053595,0.07168220987589774
-0.04859875264987802,-0.012264176068156864,0.30455718764217543
0.08109163595043517,-0.21484707177765153,0.25177476589501807
-0.10452124096084808,0.07993314057446169,0.2320800475612525
-0.03669823730139207,0.08059682596703069,0.03580934042440481
-0.045449529173123074,-0.03762409983352175,0.32717458150190154
0.011113533012898084,0.07964832252705809,0.2962411826862245
0.07057390208653538,-0.03478971952339033,0.3299221492536844
-0.07799932863813196,0.17127021125139796,0.18699043549951597
0.08127268345765332,-0.09732866204406546,0.14388190310988053
-0.005650650349683914,-0.0002469826588868721,0.3623608746664143
0.17017983128123879,0.011509280692001495,0.3047779925727915
0.03364123757542792,-0.019213564136484465,0.27013284811709615
-0.012377209522521714,-0.06990078865414588,0.08650731285701035
-0.02780960330294404,-0.026070728708530083,0.025889561675331144
-0.10995770140198463,0.17914354551310097,0.1953041240611142
0.12515108313665219,-0.0469228477428503,-0.037275838337392994
0.040547142895065696,-0.0818499953283442,0.019027656897364822
-0.23813922673746804,-0.02824726663989782,0.12991625431563475
-0.004587214879455907,-0.015085838963674852,0.3331398627266321
0.06675609233574491,-0.07704724332455834,0.05078143805276597
0.1317305587256224,-0.023603457490374714,0.33727057998618115
-0.052953749997292424,0.012731618278258725,0.21655111710045724
-0.0013207981850489156,0.11793918504896264,0.29282212824465065
0.2414578111608922,-0.0041747744918491925,0.24585249665100412
0.02274524479690214,-0.06871013837410435,0.3676812475468597
0.049443149120465074,-0.2222419217339268,0.16401132266256896
-0.22330965702900413,-0.0527029903212668,0.2679722806196725
-0.023790006352231975,-0.019571353767238807,-0.01002138328802575
-0.11313108132281885,-0.0019044886178599526,0.0815282671635569
-0.2528539282426746,-0.0847625212386485,0.2281209060090103
0.017700160366484682,-0.09727486943545297,0.2950139796023997
0.09940027560411413,-0.06461120190384831,0.16053259899500552
-0.0023245888291112543,-0.035393403937454805,-0.007075353657293351
0.13846528574069403,0.17826510443176002,0.20693138277998202
-0.2606605045584279,0.017299374178160944,0.15490800489660592
-0.12643590914294456,0.011430562034733496,0.326675788146116
0.009840802944678189,0.19697480573650503,0.24328561224240286
-0.11632801394075193,-0.21849403587555655,0.2607220628965434
0.014642879790079787,-0.20020837785783843,0.2892472820103314
0.0026662422257375078,0.03425630482771545,0.28090689427594684
0.007816692015418195,0.05675294284596942,0.3561844850225299
-0.022578804278929263,0.024725271592600573,0.32058593184806616
0.07217889407632487,0.07912942621440101,-0.014299966169660352
0.09357311953642085,0.10418170501386878,0.14676323689219067
0.03840677359472305,0.00878142812308319,0.34527867519737654
-0.18968021274749353,-0.12085971516528421,0.27765605285718664
0.11362494593902359,-0.19129853843681,0.17041580862206288
0.012188552000702527,-0.02557586408792281,0.3503604502037264
-0.04959760429388626,-0.11768126945710336,0.1241868250034842
-0.07734623445519348,-0.020261177981769095,0.34887305914773625
0.15183813691658768,0.09755867849255062,0.24507351697136093
-0.021700947965330522,-0.0443425133184529,0.029759902932867288
0.17914811025636854,0.018739502502663936,0.025993488610847507
-0.14678085451662953,-0.011174346600731262,0.03914164000609499
0.014453369550932394,0.09715600015501098,-0.03954305212310512
-0.16759741435909137,-0.2165503285935613,0.10656261351293794
-0.00826767319329165,-0.01606779096880632,-0.055737833486096
0.07881574109802031,0.20254442690490077,0.05921991661834798
-0.11136379293478102,0.09604282400603863,0.02281280089712283
0.05180308166536375,-0.021751757857994637,0.37149576129267475
0.08105426019846404,0.09492764002909904,0.27824287479533766
0.1066756045974882,-0.16563041169275905,0.11616343609972644
-0.13279323576457913,-0.11482831994252002,0.2119800795750773
-0.11732305128973597,0.0600638492683121,0.26363885082047933
-0.09120420254798808,0.08856170680114644,0.23551119489265224
0.008293796235766345,-0.16607469401232133,0.33927785162012614
-0.11211265843799875,-0.1766221419506751,0.17650062805226527
0.03313925239223053,-0.0737382129939099,0.15629719609422515
-0.03384540193857777,-0.012233357648150433,0.3075391199135887
0.04124481299412963,0.0077740588767883315,0.2982586952590687
0.002143445961481563,0.041832700748422436,-0.06559991350982322
0.10777909967878962,0.07138341178933572,0.054369039449082696
0.1354653873645748,-0.10208911543314142,0.308746005364055
0.1453384013999774,-0.1050123525861271,0.29124157449424937
0.07524596963107102,0.08332467309402233,-0.03072292311702854
-0.13519420305957983,0.21593033205306178,0.22956685964246262
-0.0024195267909289525,0.0033652253916305608,-0.038293563886799956
0.03285560616973449,0.21582179662043977,0.2991994994628259
0.06129001880822537,-0.046252975060743905,0.30149141729148504
-0.07428638717246192,0.06378116085747236,0.16750791216765448
-0.018509246640763623,0.09744275745141363,0.06071656403972685
-0.0955642975959079,-0.11856700209368004,0.2248754456814202
0.23975873168894696,0.14004973206465543,0.110727958549609
0.007046771524522336,0.011359234861515952,0.3322655947214725
0.1741682975945513,-0.12897419178322672,0.060905866170197574
0.07654507771235276,0.06048303966434624,0.12858560177066647
0.07526512415248333,0.004354170735813272,0.0043398914361372914
-0.11868277783763366,-0.0879160649802848,-0.030662477817979872
0.014596737080931982,0.024159741375568478,0.29024288072841614
0.26114594852761586,0.00830798787024662,0.09345033781157583
0.06453397967463102,0.10283968917990702,0.31313713119880926
0.19398539578180812,0.06132779082815025,0.24397753287261692
-8.868709977763456e-05,-0.0002320143215461326,-0.017242142196967902
-0.08978042676003345,-0.12682984113665485,-0.05861791728284606
0.011473955882147828,0.07035176317912806,0.37509502438515996
0.022636491546688904,0.09345758781743475,-0.08195822284401601
0.0037210031196842465,0.046345587500084995,0.2576446686517479
0.06985477220304986,-0.13625071954551837,0.2911429224097565
-0.004555431518911794,-0.2066073799354987,0.14051369190073637
0.10915991533746243,0.14951926595310872,0.27238611389702766
-0.022616049418820998,0.03144989754376392,0.2790023554991636
-0.005172226764160306,-0.007886153534930142,0.3606077283381133
0.12013635298939143,0.054980145998390774,-0.026997350486634986
-0.1409458103467423,-0.09408064906971855,-0.0556338964695732
-0.0424888372558239,0.04656761424535851,0.3224190636788377
-0.021626065235700015,0.2257162090024013,0.26376611597521193
0.004048151637683701,0.10714464617476704,0.3494768270562054
-0.04706534406190131,0.008058726788751873,0.3454940606772593
-0.06970820132471307,0.0554182560857437,0.2792241416971842
0.04906216847000573,-0.03953623136376624,0.32289501191058184
0.036621093827924986,0.03956089935698573,0.2697364152327918
-0.054553509659329466,0.1886087798306254,0.1505878886745118
-0.2477267562771859,-0.004105045383685471,0.22178922438047544
0.003237098681975817,0.0016984704144250296,-0.02543771004432739
0.19866671811705283,-0.009346749171773694,0.23515601280523463
-0.014297395990472557,-0.039903581520472686,0.36262333772858213
0.007302991981385377,0.04177008377613585,0.0329878515347785
-0.015393647829642832,0.07862148512300132,0.3024517136982903
-0.11781695204339222,-0.01814165128968787,0.2877638112980121
0.1312439445416396,0.17023943724595086,0.12335820406123739
0.05104099345852364,0.1035457303309981,0.023248332822119855
-0.016185634633048618,0.006354462876185605,0.3374303873940401
0.0030231084698145675,-0.0009004036845310093,0.3506092853742416
-0.01276461581845597,0.007563653655057505,0.01707892497773998
0.06645950050394214,-0.07063090645134465,0.12383102306870994
-0.05523331310451762,-0.0053810086977313315,0.2735537768674891
-0.1978959946314211,0.09568932029343619,0.21053194426119862
-0.07546687026792631,0.03656941858354992,0.30965882489325036
0.09306877998390775,-0.019789620050119208,0.27184791828908794
-0.19887463862000065,0.04626789280357106,-0.017827651447346063
0.17034037776058228,-0.2253660137534448,0.0622899146866831
0.05490715681861153,-0.1914637975965872,0.02365624178769722
-0.13737721945214318,0.12096447629253698,0.05715271145184704
-0.021986973597517036,0.02981238226458298,0.2776855745856271
-0.08429509553263251,0.18851534507308743,0.28906938028427565
-0.11972827127193975,-0.2161502096027248,0.07462493768803587
-0.20245579014668752,-0.07548759090801758,0.2667633937186592
0.16635299693310587,-0.07055880622240585,0.13316513760567827
0.05558713234412459,0.15759119548939712,0.0593727117173746
0.2590481778253365,0.12202045362848221,0.1558280743396104
0.09716963801874483,0.06799731555602545,0.2728734029930895
0.16307307123051445,0.14378141391723231,0.1761048502571978
-0.19122207490943016,0.011965712865176798,0.024105760769737833
-0.13457558772020953,-0.16284889291927518,0.28953172148923967
0.010844108150435357,0.0012544603534794625,-0.078245876372273
0.08915147798478706,-0.08653177179179583,0.11738081778447834
0.0032724827093222036,0.05635653261310128,-0.02543409358798928
-0.012142336495835411,-0.03511585458819519,0.3746345330098708
-0.06693336548705962,-0.21749291008618504,0.21428987481093142
-0.02662120203342111,0.03238979264910032,0.3435743908933398
-0.05274979103101182,0.1877505975134573,0.2929695009947021
0.07954926967393466,-0.20329891921474436,0.2104750823142586
-0.06560082795976019,0.16534449977572713,0.25450036428878753
-0.1561524884215605,0.17253849743665653,0.180366623334081
-0.045089620486837956,0.027343177462434205,0.031210814455577066
0.18145749360410612,0.012953766725679793,-0.057786912743048854
